Filename, E/Es
Demi-C10L_R09_n18.odb, 0.0118290147625
Demi-C10L_R09_n19.odb, 0.0122331936254
Demi-C10L_R09_n20.odb, 0.0116450934899
Demi-C10L_R10_n01.odb, 0.0117181098206
Demi-C10L_R10_n02.odb, 0.0117356864273
Demi-C10L_R10_n03.odb, 0.0106219829611
Demi-C10L_R10_n04.odb, 0.0113552499106
Demi-C10L_R10_n05.odb, 0.00997277402035
Demi-C10L_R10_n06.odb, 0.0115283221254
Demi-C10L_R10_n07.odb, 0.0109596841987
Demi-C10L_R10_n08.odb, 0.0119631540617
Demi-C10L_R10_n09.odb, 0.0103431177974
Demi-C10L_R10_n10.odb, 0.0114049516256
Demi-C10L_R10_n11.odb, 0.0117165292007
Demi-C10L_R10_n12.odb, 0.0102181883946
Demi-C10L_R10_n13.odb, 0.0113873504692
Demi-C10L_R10_n14.odb, 0.0118035435542
Demi-C10L_R10_n15.odb, 0.011829512365
Demi-C10L_R10_n16.odb, 0.0110771533399
Demi-C10L_R10_n17.odb, 0.0108136052707
Demi-C10L_R10_n18.odb, 0.011070208621
Demi-C10L_R10_n19.odb, 0.010910230813
Demi-C10L_R10_n20.odb, 0.0119900302654
Demi-C10L_R11_n01.odb, 0.0106374360229
Demi-C10L_R11_n02.odb, 0.011498025022
Demi-C10L_R11_n03.odb, 0.0106408361497
Demi-C10L_R11_n04.odb, 0.0116915367106
Demi-C10L_R11_n05.odb, 0.0103303661415
Demi-C10L_R11_n06.odb, 0.0114382692803
Demi-C10L_R11_n07.odb, 0.0106977790678
Demi-C10L_R11_n08.odb, 0.0106647522319
Demi-C10L_R11_n09.odb, 0.0101460388555
Demi-C10L_R11_n10.odb, 0.0114524070473
Demi-C10L_R11_n11.odb, 0.0106542270407
Demi-C10L_R11_n12.odb, 0.0116306299679
Demi-C10L_R11_n13.odb, 0.0114248396764
Demi-C10L_R11_n14.odb, 0.0120259558486
Demi-C10L_R11_n15.odb, 0.0121061019648
Demi-C10L_R11_n16.odb, 0.0112003453826
Demi-C10L_R11_n17.odb, 0.0120740637246
Demi-C10L_R11_n18.odb, 0.00997497215843
Demi-C10L_R11_n19.odb, 0.0120363762317
Demi-C10L_R11_n20.odb, 0.00982424390395
Demi-C10L_R12_n01.odb, 0.0106973390625
Demi-C10L_R12_n02.odb, 0.0103314189439
Demi-C10L_R12_n03.odb, 0.0115356360333
Demi-C10L_R12_n04.odb, 0.0106932307726
Demi-C10L_R12_n05.odb, 0.0114447815477
Demi-C10L_R12_n06.odb, 0.0110644432296
Demi-C10L_R12_n07.odb, 0.0110711009064
Demi-C10L_R12_n08.odb, 0.0111585127754
Demi-C10L_R12_n09.odb, 0.0112080747462
Demi-C10L_R12_n10.odb, 0.0119923256579
Demi-C10L_R12_n11.odb, 0.0121382119656
Demi-C10L_R12_n12.odb, 0.0106139712765
Demi-C10L_R12_n13.odb, 0.0113217670178
Demi-C10L_R12_n14.odb, 0.011286833807
Demi-C10L_R12_n15.odb, 0.0116197639142
Demi-C10L_R12_n16.odb, 0.0111215183381
Demi-C10L_R12_n17.odb, 0.011402138802
Demi-C10L_R12_n18.odb, 0.0113361965479
Demi-C10L_R12_n19.odb, 0.0113802490102
Demi-C10L_R12_n20.odb, 0.00924405347751
Demi-C10L_R13_n01.odb, 0.0106895077234
Demi-C10L_R13_n02.odb, 0.0102714724703
Demi-C10L_R13_n03.odb, 0.0101260412754
Demi-C10L_R13_n04.odb, 0.00861065262433
Demi-C10L_R13_n05.odb, 0.0103516912913
Demi-C10L_R13_n06.odb, 0.0110675242109
Demi-C10L_R13_n07.odb, 0.0117984872701
Demi-C10L_R13_n08.odb, 0.00943747357702
Demi-C10L_R13_n09.odb, 0.0112907683609
Demi-C10L_R13_n10.odb, 0.0121550955167
Demi-C10L_R13_n11.odb, 0.0109495281965
Demi-C10L_R13_n12.odb, 0.0114581714945
Demi-C10L_R13_n13.odb, 0.0111527171691
Demi-C10L_R13_n14.odb, 0.0117232397537
Demi-C10L_R13_n15.odb, 0.0111934563726
Demi-C10L_R13_n16.odb, 0.0112979689627
Demi-C10L_R13_n17.odb, 0.0107065357398
Demi-C10L_R13_n18.odb, 0.0118058908786
Demi-C10L_R13_n19.odb, 0.0112431703623
Demi-C10L_R13_n20.odb, 0.00914924460947
Demi-C10L_R14_n01.odb, 0.0111840595211
Demi-C10L_R14_n02.odb, 0.0104925996849
Demi-C10L_R14_n03.odb, 0.0102475422248
Demi-C10L_R14_n04.odb, 0.0105722680271
Demi-C10L_R14_n05.odb, 0.0112476752235
Demi-C10L_R14_n06.odb, 0.0113512520942
Demi-C10L_R14_n07.odb, 0.0109901918626
Demi-C10L_R14_n08.odb, 0.0118489198093
Demi-C10L_R14_n09.odb, 0.00970779357335
Demi-C10L_R14_n10.odb, 0.0110562606417
Demi-C10L_R14_n11.odb, 0.0105488722086
Demi-C10L_R14_n12.odb, 0.011183077535
Demi-C10L_R14_n13.odb, 0.011243338433
Demi-C10L_R14_n14.odb, 0.0111218459816
Demi-C10L_R14_n15.odb, 0.00959070778445
Demi-C10L_R14_n16.odb, 0.0103936693079
Demi-C10L_R14_n17.odb, 0.010562208335
Demi-C10L_R14_n18.odb, 0.00992507971159
Demi-C10L_R14_n19.odb, 0.0101081153083
Demi-C10L_R14_n20.odb, 0.0119039431334
Demi-C10L_R15_n01.odb, 0.00856260045718
Demi-C10L_R15_n02.odb, 0.0109287591908
Demi-C10L_R15_n03.odb, 0.0108429449376
Demi-C10L_R15_n04.odb, 0.0102719823477
Demi-C10L_R15_n05.odb, 0.0106412091155
Demi-C10L_R15_n06.odb, 0.011080341962
Demi-C10L_R15_n07.odb, 0.0106993238074
Demi-C10L_R15_n08.odb, 0.0112412592663
Demi-C10L_R15_n09.odb, 0.0109601515863
Demi-C10L_R15_n10.odb, 0.0110878097773
Demi-C10L_R15_n11.odb, 0.0104439734336
Demi-C10L_R15_n12.odb, 0.0116450528886
Demi-C10L_R15_n13.odb, 0.0106344116946
Demi-C10L_R15_n14.odb, 0.0113780263225
Demi-C10L_R15_n15.odb, 0.00987295419062
Demi-C10L_R15_n16.odb, 0.0107874986041
Demi-C10L_R15_n17.odb, 0.0103221835536
Demi-C10L_R15_n18.odb, 0.0112842919738
Demi-C10L_R15_n19.odb, 0.0106502566066
Demi-C10L_R15_n20.odb, 0.0109008065792
Demi-C10L_R16_n01.odb, 0.00983477287206
Demi-C10L_R16_n02.odb, 0.0107320220556
Demi-C10L_R16_n03.odb, 0.00853700272376
Demi-C10L_R16_n04.odb, 0.0102561752044
Demi-C10L_R16_n05.odb, 0.0100820832348
Demi-C10L_R16_n06.odb, 0.00928577372285
Demi-C10L_R16_n07.odb, 0.0108402746908
Demi-C10L_R16_n08.odb, 0.0102339115026
Demi-C10L_R16_n09.odb, 0.0111871291718
Demi-C10L_R16_n10.odb, 0.0113550969474
Demi-C10L_R16_n11.odb, 0.0112636957599
Demi-C10L_R16_n12.odb, 0.0096211672932
Demi-C10L_R16_n13.odb, 0.00908023553737
Demi-C10L_R16_n14.odb, 0.00891650068836
