Filename, E/Es
Kag10L_R07_n20.odb, 0.0127624194336
Kag10L_R08_n01.odb, 0.0104199865723
Kag10L_R08_n02.odb, 0.0109742297363
Kag10L_R08_n03.odb, 0.0113198144531
Kag10L_R08_n04.odb, 0.0128269030762
Kag10L_R08_n05.odb, 0.012984564209
Kag10L_R08_n06.odb, 0.0121854870605
Kag10L_R08_n07.odb, 0.0138982775879
Kag10L_R08_n08.odb, 0.0131031262207
Kag10L_R08_n09.odb, 0.0113806079102
Kag10L_R08_n10.odb, 0.0127047131348
Kag10L_R08_n11.odb, 0.0136965234375
Kag10L_R08_n12.odb, 0.0116125927734
Kag10L_R08_n13.odb, 0.0135027282715
Kag10L_R08_n14.odb, 0.0128405651855
Kag10L_R08_n15.odb, 0.0140648571777
Kag10L_R08_n16.odb, 0.0119942565918
Kag10L_R08_n17.odb, 0.014256973877
Kag10L_R08_n18.odb, 0.0139634301758
Kag10L_R08_n19.odb, 0.0112022888184
Kag10L_R08_n20.odb, 0.0126829492187
Kag10L_R09_n01.odb, 0.013518371582
Kag10L_R09_n02.odb, 0.012302322998
Kag10L_R09_n03.odb, 0.00905883483887
Kag10L_R09_n04.odb, 0.0113723352051
Kag10L_R09_n05.odb, 0.0116179650879
Kag10L_R09_n06.odb, 0.0108652148438
Kag10L_R09_n07.odb, 0.0110796679687
Kag10L_R09_n08.odb, 0.0118668164062
Kag10L_R09_n09.odb, 0.0126590588379
Kag10L_R09_n10.odb, 0.0136271191406
Kag10L_R09_n11.odb, 0.012139987793
Kag10L_R09_n12.odb, 0.0107682470703
Kag10L_R09_n13.odb, 0.0127204553223
Kag10L_R09_n14.odb, 0.0135719702148
Kag10L_R09_n15.odb, 0.0121311743164
Kag10L_R09_n16.odb, 0.0118721765137
Kag10L_R09_n17.odb, 0.0122231103516
Kag10L_R09_n18.odb, 0.0126606518555
Kag10L_R09_n19.odb, 0.0107253295898
Kag10L_R09_n20.odb, 0.0132618481445
Kag10L_R10_n01.odb, 0.0124224023437
Kag10L_R10_n02.odb, 0.0123179516602
Kag10L_R10_n03.odb, 0.0124733947754
Kag10L_R10_n04.odb, 0.0132004284668
Kag10L_R10_n05.odb, 0.010547175293
Kag10L_R10_n06.odb, 0.012195670166
Kag10L_R10_n07.odb, 0.0129291381836
Kag10L_R10_n08.odb, 0.0123204699707
Kag10L_R10_n09.odb, 0.0104410986328
Kag10L_R10_n10.odb, 0.0137219250488
Kag10L_R10_n11.odb, 0.00949867248535
Kag10L_R10_n12.odb, 0.0119415576172
Kag10L_R10_n13.odb, 0.0099219708252
Kag10L_R10_n14.odb, 0.0129530187988
Kag10L_R10_n15.odb, 0.0109524707031
Kag10L_R10_n16.odb, 0.0129108666992
Kag10L_R10_n17.odb, 0.0129598486328
Kag10L_R10_n18.odb, 0.0134129504395
Kag10L_R10_n19.odb, 0.0122716064453
Kag10L_R10_n20.odb, 0.0111757971191
Kag10L_R11_n01.odb, 0.0105323498535
Kag10L_R11_n02.odb, 0.00742801635742
Kag10L_R11_n03.odb, 0.0105542211914
Kag10L_R11_n04.odb, 0.0127227905273
Kag10L_R11_n05.odb, 0.0115029541016
Kag10L_R11_n06.odb, 0.00786596801758
Kag10L_R11_n07.odb, 0.0112420776367
Kag10L_R11_n08.odb, 0.00820095153809
Kag10L_R11_n09.odb, 0.0114959692383
Kag10L_R11_n10.odb, 0.0108307629395
Kag10L_R11_n11.odb, 0.0108588317871
Kag10L_R11_n12.odb, 0.00944767150879
Kag10L_R11_n13.odb, 0.0109570178223
Kag10L_R11_n14.odb, 0.0117558361816
Kag10L_R11_n15.odb, 0.00897748901367
Kag10L_R11_n16.odb, 0.00982563537598
Kag10L_R11_n17.odb, 0.00996807128906
Kag10L_R11_n18.odb, 0.0105194274902
Kag10L_R11_n19.odb, 0.00914493835449
Kag10L_R11_n20.odb, 0.0102465515137
Kag10L_R12_n01.odb, 0.0104299316406
Kag10L_R12_n02.odb, 0.010738326416
Kag10L_R12_n03.odb, 0.0116428857422
Kag10L_R12_n04.odb, 0.0132706884766
Kag10L_R12_n05.odb, 0.0108725427246
Kag10L_R12_n06.odb, 0.0109228088379
Kag10L_R12_n07.odb, 0.00886454528809
Kag10L_R12_n08.odb, 0.0111722070313
Kag10L_R12_n09.odb, 0.00768626220703
Kag10L_R12_n10.odb, 0.0127948583984
Kag10L_R12_n11.odb, 0.0116393823242
Kag10L_R12_n12.odb, 0.0112746472168
Kag10L_R12_n13.odb, 0.0115707519531
Kag10L_R12_n14.odb, 0.0102091021729
Kag10L_R12_n15.odb, 0.0107353564453
Kag10L_R12_n16.odb, 0.0119017724609
Kag10L_R12_n17.odb, 0.00775877868652
Kag10L_R12_n18.odb, 0.0122036633301
Kag10L_R12_n19.odb, 0.00904007080078
Kag10L_R12_n20.odb, 0.0100873962402
Kag10L_R13_n01.odb, 0.00535189758301
Kag10L_R13_n02.odb, 0.00810945800781
Kag10L_R13_n03.odb, 0.0092815625
Kag10L_R13_n04.odb, 0.00664970153809
Kag10L_R13_n05.odb, 0.00861981750488
Kag10L_R13_n06.odb, 0.00666225708008
Kag10L_R13_n07.odb, 0.0118407922363
Kag10L_R13_n08.odb, 0.0119535339355
Kag10L_R13_n09.odb, 0.00712108520508
Kag10L_R13_n10.odb, 0.00914759399414
Kag10L_R13_n11.odb, 0.00869354919434
Kag10L_R13_n12.odb, 0.0142450598145
Kag10L_R13_n13.odb, 0.00741090759277
Kag10L_R13_n14.odb, 0.00754510131836
Kag10L_R13_n15.odb, 0.00876621520996
Kag10L_R13_n16.odb, 0.00897795288086
Kag10L_R13_n17.odb, 0.00998524536133
Kag10L_R13_n18.odb, 0.00940678039551
